subject	subject_label	subject_taxon	subject_taxon_label	object	object_label	relation	relation_label	evidence	evidence_label	source	is_defined_by	qualifier
HGNC:15626	FCGR2C	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:21747	CPEB4	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:23128233	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:19100	IL23R	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688|PMID:26192919|PMID:17435756|PMID:20570966|PMID:22936669|PMID:23850713|PMID:18587394|PMID:22412388|PMID:22293688|PMID:28067908|PMID:17554300|PMID:17447842|PMID:21102463	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:24869	GAL3ST2	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:2672	DAP	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:105377989	LOC105377989	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:23128233|PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:29597	IRGM	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:18587394|PMID:26192919|PMID:28067908|PMID:17554300|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:2343	CRB1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:107984526	LOC107984526	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:29647	MAGI3	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:30220	RFT1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:3230	CELSR3	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:52986	LINC02128	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28008999	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:23410	TMBIM1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:6860	MAP3K8	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:15687	SKAP2	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:23128233	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:1753	CDH13	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:5331	NOD2	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:18587394|PMID:22412388|PMID:17804789|PMID:20570966|PMID:17435756|PMID:17684544|PMID:23128233|PMID:22936669|PMID:28067908|PMID:17554300|PMID:17447842|PMID:21102463	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:6718	LTBR	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:21381	UBE3D	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26891255	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:26953	KIAA1109	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:285626	LOC285626	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:44095	RTEL1-TNFRSF6B	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:48667	TEX41	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:26636	ZBTB38	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:28654	ZDHHC23	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:22482804	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:40005	TRAF3IP2-AS1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:16493	ZMIZ1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688|PMID:26192919|PMID:22482804|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:9650	PTPN2	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:17256	ACTR3B	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28352666	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:107986018	LOC107986018	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:25557950	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:10565	SCAMP3	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:51433	CRTC3-AS1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:19157	IL27	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:29573	PHLDB2	NCBITaxon:9606	Homo sapiens	MONDO:0005537	perianal Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:25557950	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:6769	SMAD3	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688|PMID:26192919|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:6465	KSR1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:23128233|PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:53630	LINC02571	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:23128233|PMID:26891255	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:18582	ADGRL2	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:33838	C5orf56	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688|PMID:18587394|PMID:26192919|PMID:20570966|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:12488	UBE2L3	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:29282	SLAIN2	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:23128233	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:7380	MST1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:18587394|PMID:26192919|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:11921	TNFRSF6B	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:105369735	LOC105369735	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:18587394	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:12930	ZBTB16	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28352666	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:38828	LY75-CD302	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:25557950	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:53261	LINC02341	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:21019	BTBD8	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:49761	LURAP1L-AS1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:208	ADAM30	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:51113	LINC01475	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:17554300|PMID:17554261	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:7662	NCF4	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:4894	HGFAC	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:28917	JAZF1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:23128233	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:7750	NELL1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:17684544	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:5998	IL1RL1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:17203	PSORS1C3	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:23266558	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:44666	C3orf84	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:17012	FGFR1OP	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:18587394|PMID:20570966	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:21498	ATG16L1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688|PMID:18587394|PMID:26192919|PMID:22412388|PMID:17435756|PMID:20570966|PMID:23128233|PMID:28067908|PMID:22936669|PMID:21102463	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:6192	JAK2	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:23266558	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:105374764	LOC105374764	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:22412388	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:18233	BANK1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:23128233|PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:107984647	LOC107984647	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:17045	NKD1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:18171	CD244	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:53502	LINC02513	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:23266558	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:21391	SLAMF8	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:105378204	LOC105378204	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:6008	IL2RA	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688|PMID:26192919|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:49844	LINC01250	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:9035	PLA2G4A	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:26505	PUS10	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:21298027|PMID:26192919|PMID:22412388|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:101927897	LOC101927897	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:26052	INTS11	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:105372988	LOC105372988	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:17075	TAB2	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:20486	UBAC2	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:19217	THADA	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26192919|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:21050	CDKAL1	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:18587394|PMID:26192919|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:29499	ERAP2	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26301688|PMID:26192919|PMID:28067908|PMID:21102463	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:29412	FAM171B	NCBITaxon:9606	Homo sapiens	MONDO:0005011	Crohn's disease	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28067908	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
