subject	subject_label	subject_taxon	subject_taxon_label	object	object_label	relation	relation_label	evidence	evidence_label	source	is_defined_by	qualifier
HGNC:42435	ADAMTS9-AS2	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988|PMID:23455636	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:49464	C2-AS1	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:21665990|PMID:20385819|PMID:22705344	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:11976	TNXB	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:22694956	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:105377923	LOC105377923	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:23326517	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:9940	RDH5	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:1358	C9	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:26076	MCUB	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:23455636	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:11306	SRPK2	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:11398	STK19	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:21597	ACAD10	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:13941	SLC44A4	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:25629512	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:29	ABCA1	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:105373585	LOC105373585	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:23326517	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:7490	MT-TL1	NCBITaxon:9606	Homo sapiens	MONDO:0007932	age related macular degeneration 2	GENO:0000840	pathogenic_for_condition			PMID:16950816	https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:10898	SKIV2L	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:101928635	LOC101928635	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:24668	CFHR5	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:28106	TMEM97	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:11398	STK19	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:8633	PBX2	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:18866	KCNT2	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:13974	NELFE	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:23577725	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:1318	C3	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:4883	CFH	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988|PMID:28703135|PMID:25629512	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:34	ABCA4	NCBITaxon:9606	Homo sapiens	MONDO:0019353	Stargardt disease	RO:0002200	has phenotype	ECO:0000322	imported manually asserted information used in automatic assertion	PMID:9781034|PMID:18285826|PMID:16546111	https://data.monarchinitiative.org/ttl/orphanet.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:5394	CFI	NCBITaxon:9606	Homo sapiens	MONDO:0014189	age related macular degeneration 13	RO:0002607	is marker for	ECO:0000220	sequencing assay evidence		https://data.monarchinitiative.org/ttl/ctd.ttl|https://data.monarchinitiative.org/ttl/omim.ttl	inferred through variant
HGNC:32685	ARMS2	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988|PMID:28703135|PMID:25629512	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:1318	C3	NCBITaxon:9606	Homo sapiens	MONDO:0012659	age related macular degeneration 9	RO:0002607	is marker for	ECO:0000220	sequencing assay evidence		https://data.monarchinitiative.org/ttl/ctd.ttl|https://data.monarchinitiative.org/ttl/omim.ttl	inferred through variant
HGNC:7146	TRPM1	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28813576	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:2475	CST3	NCBITaxon:9606	Homo sapiens	MONDO:0012767	age related macular degeneration 11	RO:0002607	is marker for	ECO:0000220	sequencing assay evidence	PMID:11815350|PMID:25893795	https://data.monarchinitiative.org/ttl/ctd.ttl|https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:28486	MFSD8	NCBITaxon:9606	Homo sapiens	MONDO:0014515	macular dystrophy with central cone involvement	RO:0002607	is marker for	ECO:0000220	sequencing assay evidence	PMID:25227500	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/ctd.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
NCBIGene:107986598	LOC107986598	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:2156	CNN2	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:105378525	LOC105378525	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988|PMID:28703135|PMID:25629512	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:4888	CFHR1	NCBITaxon:9606	Homo sapiens	MONDO:0011285	age related macular degeneration 1	RO:0002326	contributes to	ECO:0000220	sequencing assay evidence		https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/ctd.ttl	inferred through variant
HGNC:2215	COL8A1	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988|PMID:20385826|PMID:23455636	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:2558	CX3CR1	NCBITaxon:9606	Homo sapiens	MONDO:0013420	age related macular degeneration 12	RO:0002326	contributes to	ECO:0000220	sequencing assay evidence		https://data.monarchinitiative.org/ttl/ctd.ttl|https://data.monarchinitiative.org/ttl/omim.ttl	inferred through variant
HGNC:6586	LHFPL6	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28775256	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:105373027	LOC105373027	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:11496	SYN3	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:21665990|PMID:20385819|PMID:26691988|PMID:20385826|PMID:23455636	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:4319	GLI3	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:23326517	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:105374007	LOC105374007	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:4883	CFH	NCBITaxon:9606	Homo sapiens	MONDO:0012540	age related macular degeneration 4	RO:0002607	is marker for	ECO:0000220	sequencing assay evidence	PMID:17241667|PMID:16710702|PMID:15895326|PMID:12697737|PMID:24036949|PMID:17398321|PMID:17198853|PMID:15761120|PMID:19259132|PMID:15761122|PMID:18252232|PMID:15761121|PMID:21930971|PMID:16612335|PMID:18252712|PMID:17360715|PMID:21979047|PMID:17018561|PMID:16816528|PMID:17293598|PMID:15870199|PMID:16936732|PMID:20660596|PMID:17210858|PMID:17079491|PMID:22019782|PMID:7883953|PMID:24906858|PMID:21909106|PMID:16787919|PMID:25880396	https://data.monarchinitiative.org/ttl/ctd.ttl|https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:32685	ARMS2	NCBITaxon:9606	Homo sapiens	MONDO:0013416	age related macular degeneration 8	RO:0002607	is marker for	ECO:0000220	sequencing assay evidence	PMID:16936732|PMID:17884985|PMID:16642439|PMID:18511946|PMID:23455636|PMID:19259132|PMID:21670343|PMID:16174643	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/ctd.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:20423	SPATA7	NCBITaxon:9606	Homo sapiens	MONDO:0009549	severe early-childhood-onset retinal dystrophy	RO:0002200	has phenotype	ECO:0000322	imported manually asserted information used in automatic assertion		https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:11772	TGFBR1	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:23455636	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:389641	LOC389641	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988|PMID:23455636|PMID:21909106	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:18261	NPLOC4	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:10294	RPE65	NCBITaxon:9606	Homo sapiens	MONDO:0009549	severe early-childhood-onset retinal dystrophy	RO:0002200	has phenotype	ECO:0000322	imported manually asserted information used in automatic assertion		https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:9476	HTRA1	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:28703135|PMID:28775256	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:105374007	LOC105374007	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:4883	CFH	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:21665990|PMID:23326517|PMID:20861866|PMID:22694956|PMID:20385819|PMID:26691988|PMID:28703135|PMID:20385826|PMID:23455636|PMID:15761122|PMID:22705344|PMID:23577725	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:8633	PBX2	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:2204	COL4A3	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:7884	NOTCH4	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:22694956	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:29	ABCA1	NCBITaxon:9606	Homo sapiens	MONDO:0005150	age-related macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:21597	ACAD10	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:1358	C9	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
HGNC:9822	RAD51B	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:26691988	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
NCBIGene:101929705	LOC101929705	NCBITaxon:9606	Homo sapiens	MONDO:0005417	wet macular degeneration	RO:0002326	contributes to	ECO:0000213	combinatorial evidence used in automatic assertion	PMID:25629512	https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred through variant
