subject	subject_label	subject_taxon	subject_taxon_label	object	object_label	relation	relation_label	evidence	evidence_label	source	is_defined_by	qualifier
HGNC:8975	PIK3CA	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|evidence used in automatic assertion|sequencing assay evidence	PMID:15520168|PMID:18371219|PMID:26619011|PMID:19875340|PMID:1654731|PMID:16353168|PMID:12468560|PMID:12806382|PMID:15258555|PMID:15016963|PMID:20832548|PMID:22729223|PMID:17114652|PMID:22729222|PMID:20177704|PMID:7889049|PMID:21208846|PMID:22729224|PMID:15459152|PMID:15608678|PMID:21598749|PMID:9164206|PMID:20809183|PMID:22658544|PMID:15711258|PMID:17673550|PMID:16507475|PMID:10502449|PMID:19671852|PMID:7094896|PMID:14673952|PMID:8553675|PMID:17267325	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:12338	TRPC6	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000322	imported manually asserted information used in automatic assertion|evidence used in automatic assertion		https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:1509	CASP8	NCBITaxon:9606	Homo sapiens	HP:0001409	Portal hypertension	RO:0002200	has phenotype	ECO:0000304|ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|sequencing assay evidence|traceable author statement used in manual assertion	PMID:12423268|PMID:17878703|PMID:11204813|PMID:15531912|PMID:12472976|PMID:8648061	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:3436	ERCC4	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000304|ECO:0000322	imported manually asserted information used in automatic assertion|evidence used in automatic assertion|traceable author statement used in manual assertion	PMID:17183314	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:9008	PKD1	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000304|ECO:0000220	sequencing assay evidence|traceable author statement used in manual assertion	PMID:7581371|PMID:10364515|PMID:9668165|PMID:8004675|PMID:8792818|PMID:26938784|PMID:8845849|PMID:10987650|PMID:8554072|PMID:11571556|PMID:9345095	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:166	ACTN4	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000322|ECO:0000220	imported manually asserted information used in automatic assertion|evidence used in automatic assertion|sequencing assay evidence	PMID:26740551|PMID:10700177	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:11592	TBX1	NCBITaxon:9606	Homo sapiens	HP:0002092	Pulmonary arterial hypertension	RO:0002200	has phenotype	ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|sequencing assay evidence	PMID:1530404|PMID:6229199|PMID:929567|PMID:6208074|PMID:19948535|PMID:16132292	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:2198	COL1A2	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000304|ECO:0000246	computational combinatorial evidence used in automatic assertion|traceable author statement used in manual assertion	PMID:18203914|PMID:12677721|PMID:11041086|PMID:9298043|PMID:8786074|PMID:17696890|PMID:2052622|PMID:1463018	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
MGI:1860604	Gucy1b1	NCBITaxon:10090	Mus musculus	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:20065162	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
HGNC:3542	F5	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|sequencing assay evidence	PMID:14617013|PMID:18066962|PMID:18568463|PMID:21116184|PMID:14695241|PMID:12038776|PMID:23900608|PMID:9454742|PMID:18630161|PMID:10625207	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
MGI:1339968	Cth	NCBITaxon:10090	Mus musculus	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:18948540	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
HGNC:16636	KIF1B	NCBITaxon:9606	Homo sapiens	HP:0003574	Positive regitine blocking test	RO:0002200	has phenotype	ECO:0000501|ECO:0000220	evidence used in automatic assertion|sequencing assay evidence	PMID:18726616|PMID:18334619	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:10799	SFTPA2	NCBITaxon:9606	Homo sapiens	HP:0002092	Pulmonary arterial hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|evidence used in automatic assertion|sequencing assay evidence	PMID:21131602|PMID:19100526|PMID:19962850|PMID:21697412|PMID:19124380|PMID:21222174	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:3416	EPOR	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000322	imported manually asserted information used in automatic assertion|evidence used in automatic assertion	PMID:17488692|PMID:8506290	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:6762	MAD1L1	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|sequencing assay evidence	PMID:14673952|PMID:19875340|PMID:15711258|PMID:17267325|PMID:12806382	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl	inferred through variant
HGNC:17397	BANF1	NCBITaxon:9606	Homo sapiens	HP:0002092	Pulmonary arterial hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000322|ECO:0000220	imported manually asserted information used in automatic assertion|evidence used in automatic assertion|sequencing assay evidence	PMID:21549337	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:6742	LZTR1	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000246|ECO:0000322	imported manually asserted information used in automatic assertion|computational combinatorial evidence used in automatic assertion	PMID:10446995|PMID:10529982|PMID:176327|PMID:23585688|PMID:3028011	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:10683	SDHD	NCBITaxon:9606	Homo sapiens	HP:0000875	Episodic hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000220	evidence used in automatic assertion|sequencing assay evidence	PMID:11343322|PMID:12007193|PMID:21348866|PMID:11526495|PMID:11391796|PMID:12386824|PMID:10657297|PMID:11897817|PMID:11156372|PMID:12811540|PMID:18678321|PMID:12111639|PMID:12000816	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:11916	TNFRSF1A	NCBITaxon:9606	Homo sapiens	HP:0002092	Pulmonary arterial hypertension	RO:0002200	has phenotype	ECO:0000246	computational combinatorial evidence used in automatic assertion	PMID:15529584|PMID:18622502|PMID:2974981|PMID:19557216|PMID:20534096	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:29021	CEP290	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000304|ECO:0000246|ECO:0000322	imported manually asserted information used in automatic assertion|computational combinatorial evidence used in automatic assertion|evidence used in automatic assertion|traceable author statement used in manual assertion	PMID:20890822|PMID:11285252|PMID:19377420|PMID:12118255|PMID:16987875	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:29536	MAPKBP1	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000322	imported manually asserted information used in automatic assertion|evidence used in automatic assertion		https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:583	APC	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|sequencing assay evidence	PMID:1317264|PMID:20809183|PMID:20832548|PMID:7094896|PMID:17114652|PMID:1654731|PMID:8553675|PMID:11466687|PMID:12468560|PMID:16507475|PMID:15459152|PMID:21598749	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:6772	SMAD6	NCBITaxon:9606	Homo sapiens	HP:0000822	Hypertension	RO:0002200	has phenotype	ECO:0000304|ECO:0000322	imported manually asserted information used in automatic assertion|traceable author statement used in manual assertion		https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:11926	TNFSF11	NCBITaxon:9606	Homo sapiens	HP:0002092	Pulmonary arterial hypertension	RO:0002200	has phenotype	ECO:0000304|ECO:0000322	imported manually asserted information used in automatic assertion|traceable author statement used in manual assertion		https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:9580	PSTPIP1	NCBITaxon:9606	Homo sapiens	HP:0002092	Pulmonary arterial hypertension	RO:0002200	has phenotype	ECO:0000246	computational combinatorial evidence used in automatic assertion	PMID:15529584|PMID:18622502|PMID:2974981|PMID:19557216|PMID:20534096	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:21474	INPP5E	NCBITaxon:9606	Homo sapiens	HP:0001409	Portal hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000304|ECO:0000322	imported manually asserted information used in automatic assertion|evidence used in automatic assertion|traceable author statement used in manual assertion		https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:50698	ZFPM2-AS1	NCBITaxon:9606	Homo sapiens	HP:0002092	Pulmonary arterial hypertension	RO:0002200	has phenotype	ECO:0000246	computational combinatorial evidence used in automatic assertion	PMID:14517948|PMID:1530404|PMID:24549039|PMID:6229199|PMID:929567|PMID:6208074|PMID:16132292|PMID:20807224	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:9655	PTPN3	NCBITaxon:9606	Homo sapiens	HP:0001409	Portal hypertension	RO:0002200	has phenotype	ECO:0000246|ECO:0000322	imported manually asserted information used in automatic assertion|computational combinatorial evidence used in automatic assertion	PMID:8561119|PMID:11129276|PMID:11398508|PMID:11291238|PMID:12901270	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:33931	MIR1225	NCBITaxon:9606	Homo sapiens	HP:0001409	Portal hypertension	RO:0002200	has phenotype	ECO:0000501	evidence used in automatic assertion		https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:26038	TMEM127	NCBITaxon:9606	Homo sapiens	HP:0003574	Positive regitine blocking test	RO:0002200	has phenotype	ECO:0000501	evidence used in automatic assertion		https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
MGI:96794	Lmna	NCBITaxon:10090	Mus musculus	HP:0002092	Pulmonary arterial hypertension	RO:0002200	has phenotype	ECO:0000059	experimental phenotypic evidence	PMID:12748643	https://data.monarchinitiative.org/ttl/mgi_slim.ttl	direct
HGNC:4177	GBA	NCBITaxon:9606	Homo sapiens	HP:0002092	Pulmonary arterial hypertension	RO:0002200	has phenotype	ECO:0000501|ECO:0000304|ECO:0000322|ECO:0000220	imported manually asserted information used in automatic assertion|evidence used in automatic assertion|sequencing assay evidence|traceable author statement used in manual assertion	PMID:7627184|PMID:18979180|PMID:18541817|PMID:1899336|PMID:20004867|PMID:2569551|PMID:8929950|PMID:8294487|PMID:2880291|PMID:10649495|PMID:10079102|PMID:24482953|PMID:22623374|PMID:8450045|PMID:9279145|PMID:1974409|PMID:8432537|PMID:15690354|PMID:1558964|PMID:9554746|PMID:8889578|PMID:2117855|PMID:11992489|PMID:16293621|PMID:2309702|PMID:8544197|PMID:17620502|PMID:12476451|PMID:7857677|PMID:1840477|PMID:2464926|PMID:9295080|PMID:19816973|PMID:8829654|PMID:10796875|PMID:8487270|PMID:1301953|PMID:1972019|PMID:1348297|PMID:18586596|PMID:24522292|PMID:12204005|PMID:7475546|PMID:14994233|PMID:1897529|PMID:12838552|PMID:15214004|PMID:20662857|PMID:21472771|PMID:9650766|PMID:2349952|PMID:2502917|PMID:3180993|PMID:15146461|PMID:11359469|PMID:11903352|PMID:9040001|PMID:19286695|PMID:3353383|PMID:1437405|PMID:1333717|PMID:10636167|PMID:8118463|PMID:2269438|PMID:8118460|PMID:2378352|PMID:12595585|PMID:1704891|PMID:1594045|PMID:23448517|PMID:8516282|PMID:7789963|PMID:1415223|PMID:8790604|PMID:11148530|PMID:22493294|PMID:1589760|PMID:1971142|PMID:20946052|PMID:10466427|PMID:12972024|PMID:10340647|PMID:10685993|PMID:22713811|PMID:1864608|PMID:18022370|PMID:18332251|PMID:18338393	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl|https://data.monarchinitiative.org/ttl/coriell.ttl	inferred through variant
HGNC:4217	GDF2	NCBITaxon:9606	Homo sapiens	HP:0002092	Pulmonary arterial hypertension	RO:0002200	has phenotype	ECO:0000304|ECO:0000246|ECO:0000322	imported manually asserted information used in automatic assertion|computational combinatorial evidence used in automatic assertion|traceable author statement used in manual assertion	PMID:17426199|PMID:21378382|PMID:14991548|PMID:11590841|PMID:19357124	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:11766	TGFB1	NCBITaxon:9606	Homo sapiens	HP:0002092	Pulmonary arterial hypertension	RO:0002200	has phenotype	ECO:0000246	computational combinatorial evidence used in automatic assertion	PMID:3164517|PMID:1836029|PMID:3239100|PMID:18424453|PMID:1554266|PMID:18292811|PMID:17293864|PMID:16207846|PMID:20466565	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
